pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EFE/SFE,12,4000,3,68.75,93.75,23,16
EFE/SFE,12,4000,4,56.25,56.25,5,16
EFE/SFE,12,4000,5,37.5,62.5,1,16
EFE/SFE,13,800,1,62.5,75.0,1,16
EFE/SFE,13,800,2,43.75,62.5,2,16
EFE/SFE,13,800,3,43.75,81.25,1,16
EFE/SFE,13,800,4,62.5,75.0,1,16
EFE/SFE,13,800,5,62.5,68.75,5,16
EFE/SFE,13,1500,1,31.25,62.5,1,16
EFE/SFE,13,1500,2,62.5,62.5,6,16
EFE/SFE,13,1500,3,56.25,56.25,1,16
EFE/SFE,13,1500,4,62.5,50.0,1,16
EFE/SFE,13,1500,5,37.5,68.75,1,16
EFE/SFE,13,3000,1,50.0,56.25,1,16
EFE/SFE,13,3000,2,62.5,56.25,5,16
EFE/SFE,13,3000,3,43.75,75.0,2,16
EFE/SFE,13,3000,4,37.5,43.75,4,16
EFE/SFE,13,3000,5,56.25,75.0,14,16
EFE/SFE,13,4000,1,62.5,56.25,4,16
EFE/SFE,13,4000,2,37.5,62.5,12,16
EFE/SFE,13,4000,3,56.25,62.5,3,16
EFE/SFE,13,4000,4,43.75,75.0,7,16
EFE/SFE,13,4000,5,62.5,62.5,9,16
EFE/SFE,14,800,1,50.0,56.25,3,16
EFE/SFE,14,800,2,68.75,68.75,4,16
EFE/SFE,14,800,3,68.75,62.5,25,16
EFE/SFE,14,800,4,50.0,81.25,1,16
EFE/SFE,14,800,5,43.75,62.5,4,16
EFE/SFE,14,1500,1,75.0,75.0,21,16
EFE/SFE,14,1500,2,50.0,68.75,6,16
EFE/SFE,14,1500,3,62.5,62.5,4,16
EFE/SFE,14,1500,4,62.5,68.75,13,16
EFE/SFE,14,1500,5,37.5,62.5,3,16
EFE/SFE,14,3000,1,56.25,62.5,1,16
EFE/SFE,14,3000,2,37.5,56.25,11,16
EFE/SFE,14,3000,3,56.25,50.0,1,16
EFE/SFE,14,3000,4,62.5,56.25,6,16
EFE/SFE,14,3000,5,50.0,62.5,28,16
EFE/SFE,14,4000,1,43.75,56.25,6,16
EFE/SFE,14,4000,2,75.0,56.25,2,16
EFE/SFE,14,4000,3,62.5,50.0,3,16
EFE/SFE,14,4000,4,50.0,62.5,2,16
EFE/SFE,14,4000,5,50.0,68.75,13,16
EFE/SFE,15,800,1,56.25,75.0,19,16
EFE/SFE,15,800,2,56.25,75.0,2,16
EFE/SFE,15,800,3,43.75,68.75,5,16
EFE/SFE,15,800,4,37.5,68.75,28,16
EFE/SFE,15,800,5,50.0,68.75,3,16
EFE/SFE,15,1500,1,75.0,62.5,14,16
EFE/SFE,15,1500,2,68.75,75.0,4,16
EFE/SFE,15,1500,3,68.75,75.0,9,16
EFE/SFE,15,1500,4,50.0,62.5,3,16
EFE/SFE,15,1500,5,43.75,62.5,2,16
EFE/SFE,15,3000,1,56.25,81.25,9,16
EFE/SFE,15,3000,2,31.25,68.75,15,16
EFE/SFE,15,3000,3,50.0,75.0,3,16
EFE/SFE,15,3000,4,43.75,75.0,1,16
EFE/SFE,15,3000,5,50.0,68.75,25,16
EFE/SFE,15,4000,1,25.0,81.25,3,16
EFE/SFE,15,4000,2,56.25,62.5,2,16
EFE/SFE,15,4000,3,50.0,50.0,1,16
EFE/SFE,15,4000,4,50.0,62.5,3,16
EFE/SFE,15,4000,5,50.0,62.5,18,16
EFE/SFE,16,800,1,87.5,75.0,10,16
EFE/SFE,16,800,2,37.5,68.75,20,16
EFE/SFE,16,800,3,62.5,75.0,7,16
EFE/SFE,16,800,4,43.75,68.75,8,16
EFE/SFE,16,800,5,68.75,62.5,3,16
EFE/SFE,16,1500,1,56.25,62.5,2,16
EFE/SFE,16,1500,2,43.75,62.5,12,16
EFE/SFE,16,1500,3,43.75,68.75,10,16
EFE/SFE,16,1500,4,50.0,56.25,34,16
EFE/SFE,16,1500,5,68.75,68.75,2,16
EFE/SFE,16,3000,1,50.0,75.0,2,16
EFE/SFE,16,3000,2,43.75,62.5,1,16
EFE/SFE,16,3000,3,62.5,81.25,13,16
EFE/SFE,16,3000,4,75.0,56.25,2,16
EFE/SFE,16,3000,5,56.25,68.75,6,16
EFE/SFE,16,4000,1,56.25,68.75,5,16
EFE/SFE,16,4000,2,62.5,56.25,8,16
EFE/SFE,16,4000,3,56.25,62.5,10,16
EFE/SFE,16,4000,4,56.25,75.0,27,16
EFE/SFE,16,4000,5,56.25,81.25,17,16
EFE/SFE,17,800,1,62.5,62.5,3,16
EFE/SFE,17,800,2,62.5,62.5,5,16
EFE/SFE,17,800,3,50.0,68.75,6,16
EFE/SFE,17,800,4,56.25,43.75,4,16
EFE/SFE,17,800,5,37.5,56.25,1,16
EFE/SFE,17,1500,1,68.75,68.75,21,16
EFE/SFE,17,1500,2,68.75,62.5,1,16
EFE/SFE,17,1500,3,56.25,75.0,7,16
EFE/SFE,17,1500,4,56.25,81.25,9,16
EFE/SFE,17,1500,5,87.5,81.25,35,16
EFE/SFE,17,3000,1,37.5,50.0,1,16
EFE/SFE,17,3000,2,56.25,56.25,27,16
EFE/SFE,17,3000,3,62.5,62.5,2,16
EFE/SFE,17,3000,4,56.25,68.75,1,16
EFE/SFE,17,3000,5,56.25,56.25,3,16
EFE/SFE,17,4000,1,50.0,62.5,7,16
EFE/SFE,17,4000,2,50.0,50.0,1,16
EFE/SFE,17,4000,3,50.0,75.0,1,16
EFE/SFE,17,4000,4,37.5,50.0,1,16
EFE/SFE,17,4000,5,37.5,56.25,3,16
EFE/SFE,18,800,1,81.25,81.25,6,16
EFE/SFE,18,800,2,75.0,87.5,15,16
EFE/SFE,18,800,3,81.25,87.5,5,16
EFE/SFE,18,800,4,68.75,87.5,13,16
EFE/SFE,18,800,5,75.0,81.25,7,16
EFE/SFE,18,1500,1,81.25,75.0,16,16
EFE/SFE,18,1500,2,75.0,75.0,2,16
EFE/SFE,18,1500,3,62.5,87.5,9,16
EFE/SFE,18,1500,4,68.75,87.5,10,16
EFE/SFE,18,1500,5,81.25,75.0,4,16
EFE/SFE,18,3000,1,93.75,81.25,4,16
EFE/SFE,18,3000,2,87.5,87.5,17,16
EFE/SFE,18,3000,3,87.5,81.25,2,16
EFE/SFE,18,3000,4,93.75,87.5,22,16
EFE/SFE,18,3000,5,75.0,87.5,3,16
EFE/SFE,18,4000,1,93.75,75.0,1,16
EFE/SFE,18,4000,2,100.0,87.5,11,16
EFE/SFE,18,4000,3,87.5,87.5,4,16
EFE/SFE,18,4000,4,81.25,100.0,22,16
EFE/SFE,18,4000,5,75.0,93.75,7,16
