pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
HOC/WAA,7,800,5,56.25,87.5,16,16
HOC/WAA,7,1500,1,50.0,62.5,2,16
HOC/WAA,7,1500,2,43.75,75.0,1,16
HOC/WAA,7,1500,3,68.75,81.25,18,16
HOC/WAA,7,1500,4,62.5,62.5,4,16
HOC/WAA,7,1500,5,56.25,81.25,20,16
HOC/WAA,7,3000,1,62.5,75.0,5,16
HOC/WAA,7,3000,2,50.0,81.25,1,16
HOC/WAA,7,3000,3,81.25,81.25,12,16
HOC/WAA,7,3000,4,68.75,81.25,6,16
HOC/WAA,7,3000,5,81.25,81.25,17,16
HOC/WAA,7,4000,1,75.0,87.5,26,16
HOC/WAA,7,4000,2,62.5,81.25,3,16
HOC/WAA,7,4000,3,75.0,75.0,20,16
HOC/WAA,7,4000,4,75.0,75.0,7,16
HOC/WAA,7,4000,5,75.0,81.25,7,16
HOC/WAA,8,800,1,56.25,56.25,8,16
HOC/WAA,8,800,2,62.5,68.75,13,16
HOC/WAA,8,800,3,50.0,81.25,8,16
HOC/WAA,8,800,4,50.0,56.25,2,16
HOC/WAA,8,800,5,50.0,62.5,2,16
HOC/WAA,8,1500,1,43.75,68.75,14,16
HOC/WAA,8,1500,2,68.75,75.0,7,16
HOC/WAA,8,1500,3,31.25,81.25,23,16
HOC/WAA,8,1500,4,75.0,75.0,12,16
HOC/WAA,8,1500,5,50.0,68.75,1,16
HOC/WAA,8,3000,1,68.75,81.25,3,16
HOC/WAA,8,3000,2,62.5,62.5,6,16
HOC/WAA,8,3000,3,75.0,81.25,8,16
HOC/WAA,8,3000,4,75.0,68.75,5,16
HOC/WAA,8,3000,5,56.25,75.0,15,16
HOC/WAA,8,4000,1,56.25,81.25,3,16
HOC/WAA,8,4000,2,68.75,68.75,8,16
HOC/WAA,8,4000,3,62.5,87.5,19,16
HOC/WAA,8,4000,4,56.25,68.75,3,16
HOC/WAA,8,4000,5,43.75,62.5,1,16
HOC/WAA,9,800,1,43.75,62.5,29,16
HOC/WAA,9,800,2,56.25,56.25,1,16
HOC/WAA,9,800,3,50.0,62.5,3,16
HOC/WAA,9,800,4,56.25,68.75,3,16
HOC/WAA,9,800,5,50.0,50.0,2,16
HOC/WAA,9,1500,1,43.75,68.75,23,16
HOC/WAA,9,1500,2,75.0,68.75,23,16
HOC/WAA,9,1500,3,62.5,68.75,2,16
HOC/WAA,9,1500,4,62.5,75.0,10,16
HOC/WAA,9,1500,5,62.5,68.75,3,16
HOC/WAA,9,3000,1,50.0,62.5,2,16
HOC/WAA,9,3000,2,56.25,62.5,10,16
HOC/WAA,9,3000,3,75.0,75.0,17,16
HOC/WAA,9,3000,4,75.0,87.5,14,16
HOC/WAA,9,3000,5,50.0,56.25,1,16
HOC/WAA,9,4000,1,68.75,56.25,5,16
HOC/WAA,9,4000,2,50.0,62.5,6,16
HOC/WAA,9,4000,3,68.75,62.5,5,16
HOC/WAA,9,4000,4,50.0,87.5,14,16
HOC/WAA,9,4000,5,75.0,56.25,37,16
HOC/WAA,10,800,1,81.25,62.5,4,16
HOC/WAA,10,800,2,68.75,75.0,2,16
HOC/WAA,10,800,3,75.0,87.5,4,16
HOC/WAA,10,800,4,56.25,75.0,22,16
HOC/WAA,10,800,5,75.0,75.0,3,16
HOC/WAA,10,1500,1,62.5,56.25,1,16
HOC/WAA,10,1500,2,62.5,68.75,8,16
HOC/WAA,10,1500,3,68.75,81.25,3,16
HOC/WAA,10,1500,4,56.25,68.75,6,16
HOC/WAA,10,1500,5,62.5,75.0,1,16
HOC/WAA,10,3000,1,62.5,56.25,4,16
HOC/WAA,10,3000,2,56.25,87.5,7,16
HOC/WAA,10,3000,3,56.25,87.5,9,16
HOC/WAA,10,3000,4,56.25,75.0,8,16
HOC/WAA,10,3000,5,81.25,75.0,1,16
HOC/WAA,10,4000,1,56.25,56.25,6,16
HOC/WAA,10,4000,2,56.25,87.5,12,16
HOC/WAA,10,4000,3,68.75,87.5,2,16
HOC/WAA,10,4000,4,68.75,81.25,8,16
HOC/WAA,10,4000,5,62.5,75.0,14,16
HOC/WAA,11,800,1,56.25,68.75,18,16
HOC/WAA,11,800,2,43.75,62.5,8,16
HOC/WAA,11,800,3,43.75,87.5,25,16
HOC/WAA,11,800,4,68.75,81.25,11,16
HOC/WAA,11,800,5,56.25,87.5,24,16
HOC/WAA,11,1500,1,43.75,62.5,1,16
HOC/WAA,11,1500,2,62.5,62.5,5,16
HOC/WAA,11,1500,3,50.0,75.0,6,16
HOC/WAA,11,1500,4,93.75,62.5,2,16
HOC/WAA,11,1500,5,75.0,81.25,5,16
HOC/WAA,11,3000,1,62.5,81.25,3,16
HOC/WAA,11,3000,2,68.75,87.5,1,16
HOC/WAA,11,3000,3,62.5,81.25,16,16
HOC/WAA,11,3000,4,75.0,81.25,11,16
HOC/WAA,11,3000,5,68.75,68.75,1,16
HOC/WAA,11,4000,1,62.5,81.25,8,16
HOC/WAA,11,4000,2,81.25,75.0,3,16
HOC/WAA,11,4000,3,56.25,81.25,5,16
HOC/WAA,11,4000,4,87.5,68.75,13,16
HOC/WAA,11,4000,5,68.75,75.0,18,16
HOC/WAA,12,800,1,56.25,81.25,24,16
HOC/WAA,12,800,2,68.75,75.0,2,16
HOC/WAA,12,800,3,68.75,87.5,12,16
HOC/WAA,12,800,4,56.25,68.75,12,16
HOC/WAA,12,800,5,62.5,81.25,6,16
HOC/WAA,12,1500,1,75.0,68.75,26,16
HOC/WAA,12,1500,2,62.5,56.25,7,16
HOC/WAA,12,1500,3,62.5,56.25,5,16
HOC/WAA,12,1500,4,50.0,56.25,25,16
HOC/WAA,12,1500,5,50.0,62.5,7,16
HOC/WAA,12,3000,1,62.5,62.5,4,16
HOC/WAA,12,3000,2,56.25,75.0,5,16
HOC/WAA,12,3000,3,68.75,75.0,16,16
HOC/WAA,12,3000,4,43.75,56.25,31,16
HOC/WAA,12,3000,5,56.25,75.0,11,16
HOC/WAA,12,4000,1,56.25,62.5,10,16
HOC/WAA,12,4000,2,68.75,62.5,41,16
HOC/WAA,12,4000,3,62.5,68.75,3,16
HOC/WAA,12,4000,4,31.25,56.25,8,16
HOC/WAA,12,4000,5,50.0,75.0,24,16
HOC/WAA,13,800,1,75.0,68.75,2,16
HOC/WAA,13,800,2,68.75,87.5,30,16
HOC/WAA,13,800,3,56.25,75.0,1,16
HOC/WAA,13,800,4,75.0,68.75,27,16
HOC/WAA,13,800,5,56.25,62.5,7,16
HOC/WAA,13,1500,1,68.75,50.0,4,16
HOC/WAA,13,1500,2,62.5,87.5,8,16
HOC/WAA,13,1500,3,56.25,81.25,31,16
HOC/WAA,13,1500,4,62.5,68.75,4,16
HOC/WAA,13,1500,5,68.75,75.0,7,16
HOC/WAA,13,3000,1,87.5,75.0,15,16
HOC/WAA,13,3000,2,62.5,87.5,12,16
HOC/WAA,13,3000,3,62.5,75.0,5,16
HOC/WAA,13,3000,4,62.5,68.75,6,16
HOC/WAA,13,3000,5,62.5,81.25,2,16
HOC/WAA,13,4000,1,75.0,75.0,3,16
HOC/WAA,13,4000,2,81.25,87.5,13,16
HOC/WAA,13,4000,3,62.5,81.25,4,16
HOC/WAA,13,4000,4,81.25,81.25,2,16
HOC/WAA,13,4000,5,62.5,75.0,12,16
HOC/WAA,14,800,1,56.25,87.5,3,16
HOC/WAA,14,800,2,81.25,100.0,22,16
HOC/WAA,14,800,3,87.5,93.75,12,16
HOC/WAA,14,800,4,68.75,87.5,4,16
HOC/WAA,14,800,5,81.25,68.75,6,16
HOC/WAA,14,1500,1,56.25,62.5,1,16
HOC/WAA,14,1500,2,56.25,93.75,13,16
HOC/WAA,14,1500,3,75.0,81.25,4,16
HOC/WAA,14,1500,4,62.5,81.25,7,16
HOC/WAA,14,1500,5,62.5,68.75,5,16
HOC/WAA,14,3000,1,50.0,75.0,10,16
HOC/WAA,14,3000,2,62.5,75.0,10,16
HOC/WAA,14,3000,3,75.0,68.75,1,16
HOC/WAA,14,3000,4,68.75,75.0,9,16
HOC/WAA,14,3000,5,62.5,68.75,2,16
HOC/WAA,14,4000,1,62.5,81.25,5,16
HOC/WAA,14,4000,2,75.0,81.25,37,16
HOC/WAA,14,4000,3,68.75,68.75,1,16
HOC/WAA,14,4000,4,56.25,87.5,11,16
HOC/WAA,14,4000,5,81.25,81.25,3,16
HOC/WAA,15,800,1,43.75,62.5,1,16
HOC/WAA,15,800,2,56.25,81.25,8,16
HOC/WAA,15,800,3,62.5,68.75,2,16
HOC/WAA,15,800,4,50.0,75.0,16,16
HOC/WAA,15,800,5,50.0,87.5,2,16
HOC/WAA,15,1500,1,43.75,81.25,36,16
HOC/WAA,15,1500,2,56.25,68.75,7,16
HOC/WAA,15,1500,3,50.0,68.75,12,16
HOC/WAA,15,1500,4,37.5,75.0,20,16
HOC/WAA,15,1500,5,56.25,87.5,3,16
HOC/WAA,15,3000,1,31.25,87.5,19,16
HOC/WAA,15,3000,2,75.0,68.75,10,16
HOC/WAA,15,3000,3,56.25,68.75,7,16
HOC/WAA,15,3000,4,62.5,68.75,2,16
HOC/WAA,15,3000,5,43.75,93.75,8,16
HOC/WAA,15,4000,1,37.5,81.25,20,16
HOC/WAA,15,4000,2,56.25,56.25,3,16
HOC/WAA,15,4000,3,50.0,75.0,3,16
HOC/WAA,15,4000,4,62.5,75.0,4,16
HOC/WAA,15,4000,5,50.0,75.0,4,16
HOC/WAA,16,800,1,50.0,87.5,4,16
HOC/WAA,16,800,2,56.25,75.0,2,16
HOC/WAA,16,800,3,81.25,100.0,17,16
HOC/WAA,16,800,4,75.0,87.5,25,16
HOC/WAA,16,800,5,81.25,87.5,21,16
HOC/WAA,16,1500,1,87.5,87.5,17,16
HOC/WAA,16,1500,2,68.75,75.0,15,16
HOC/WAA,16,1500,3,56.25,93.75,4,16
HOC/WAA,16,1500,4,75.0,100.0,12,16
HOC/WAA,16,1500,5,75.0,75.0,4,16
HOC/WAA,16,3000,1,87.5,87.5,1,16
HOC/WAA,16,3000,2,75.0,75.0,6,16
HOC/WAA,16,3000,3,75.0,93.75,8,16
HOC/WAA,16,3000,4,75.0,93.75,6,16
HOC/WAA,16,3000,5,75.0,93.75,1,16
HOC/WAA,16,4000,1,81.25,81.25,18,16
HOC/WAA,16,4000,2,81.25,81.25,12,16
HOC/WAA,16,4000,3,68.75,93.75,21,16
HOC/WAA,16,4000,4,93.75,100.0,16,16
HOC/WAA,16,4000,5,87.5,100.0,7,16
HOC/WAA,17,800,1,56.25,68.75,10,16
HOC/WAA,17,800,2,68.75,68.75,7,16
HOC/WAA,17,800,3,62.5,75.0,8,16
HOC/WAA,17,800,4,56.25,62.5,15,16
HOC/WAA,17,800,5,62.5,75.0,14,16
HOC/WAA,17,1500,1,62.5,75.0,2,16
HOC/WAA,17,1500,2,62.5,75.0,5,16
HOC/WAA,17,1500,3,50.0,75.0,1,16
HOC/WAA,17,1500,4,56.25,81.25,1,16
HOC/WAA,17,1500,5,56.25,75.0,1,16
HOC/WAA,17,3000,1,56.25,81.25,6,16
HOC/WAA,17,3000,2,56.25,81.25,3,16
HOC/WAA,17,3000,3,43.75,75.0,1,16
HOC/WAA,17,3000,4,56.25,87.5,7,16
HOC/WAA,17,3000,5,75.0,87.5,2,16
HOC/WAA,17,4000,1,68.75,75.0,7,16
HOC/WAA,17,4000,2,43.75,62.5,2,16
HOC/WAA,17,4000,3,43.75,75.0,1,16
HOC/WAA,17,4000,4,56.25,87.5,10,16
HOC/WAA,17,4000,5,68.75,81.25,5,16
HOC/WAA,18,800,1,62.5,62.5,7,16
HOC/WAA,18,800,2,25.0,68.75,6,16
HOC/WAA,18,800,3,75.0,81.25,31,16
HOC/WAA,18,800,4,75.0,68.75,10,16
HOC/WAA,18,800,5,68.75,68.75,14,16
HOC/WAA,18,1500,1,68.75,68.75,9,16
HOC/WAA,18,1500,2,62.5,62.5,1,16
HOC/WAA,18,1500,3,68.75,68.75,7,16
HOC/WAA,18,1500,4,43.75,75.0,7,16
HOC/WAA,18,1500,5,68.75,68.75,9,16
HOC/WAA,18,3000,1,75.0,87.5,12,16
HOC/WAA,18,3000,2,87.5,68.75,3,16
HOC/WAA,18,3000,3,50.0,75.0,16,16
HOC/WAA,18,3000,4,68.75,87.5,5,16
HOC/WAA,18,3000,5,56.25,62.5,1,16
HOC/WAA,18,4000,1,81.25,87.5,13,16
HOC/WAA,18,4000,2,87.5,75.0,13,16
HOC/WAA,18,4000,3,68.75,87.5,5,16
HOC/WAA,18,4000,4,68.75,87.5,2,16
HOC/WAA,18,4000,5,87.5,75.0,4,16
