pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
EPS/EFE,7,1500,1,31.25,62.5,1,16
EPS/EFE,7,1500,2,56.25,81.25,26,16
EPS/EFE,7,1500,3,56.25,75.0,35,16
EPS/EFE,7,1500,4,87.5,62.5,28,16
EPS/EFE,7,1500,5,56.25,87.5,14,16
EPS/EFE,7,3000,1,50.0,81.25,7,16
EPS/EFE,7,3000,2,75.0,87.5,11,16
EPS/EFE,7,3000,3,62.5,87.5,19,16
EPS/EFE,7,3000,4,81.25,75.0,24,16
EPS/EFE,7,3000,5,62.5,62.5,4,16
EPS/EFE,7,4000,1,56.25,75.0,10,16
EPS/EFE,7,4000,2,56.25,81.25,8,16
EPS/EFE,7,4000,3,62.5,93.75,9,16
EPS/EFE,7,4000,4,75.0,68.75,2,16
EPS/EFE,7,4000,5,75.0,75.0,6,16
EPS/EFE,8,800,1,43.75,68.75,2,16
EPS/EFE,8,800,2,31.25,81.25,8,16
EPS/EFE,8,800,3,68.75,68.75,2,16
EPS/EFE,8,800,4,50.0,62.5,1,16
EPS/EFE,8,800,5,50.0,62.5,6,16
EPS/EFE,8,1500,1,37.5,62.5,2,16
EPS/EFE,8,1500,2,50.0,75.0,8,16
EPS/EFE,8,1500,3,87.5,68.75,33,16
EPS/EFE,8,1500,4,62.5,62.5,7,16
EPS/EFE,8,1500,5,56.25,68.75,6,16
EPS/EFE,8,3000,1,37.5,68.75,6,16
EPS/EFE,8,3000,2,56.25,56.25,3,16
EPS/EFE,8,3000,3,56.25,68.75,4,16
EPS/EFE,8,3000,4,62.5,81.25,4,16
EPS/EFE,8,3000,5,68.75,56.25,4,16
EPS/EFE,8,4000,1,31.25,81.25,3,16
EPS/EFE,8,4000,2,56.25,62.5,2,16
EPS/EFE,8,4000,3,62.5,68.75,1,16
EPS/EFE,8,4000,4,50.0,68.75,2,16
EPS/EFE,8,4000,5,43.75,43.75,4,16
EPS/EFE,9,800,1,56.25,68.75,1,16
EPS/EFE,9,800,2,56.25,62.5,3,16
EPS/EFE,9,800,3,43.75,68.75,1,16
EPS/EFE,9,800,4,56.25,62.5,4,16
EPS/EFE,9,800,5,68.75,62.5,1,16
EPS/EFE,9,1500,1,68.75,81.25,7,16
EPS/EFE,9,1500,2,56.25,62.5,9,16
EPS/EFE,9,1500,3,43.75,50.0,2,16
EPS/EFE,9,1500,4,62.5,75.0,4,16
EPS/EFE,9,1500,5,56.25,68.75,3,16
EPS/EFE,9,3000,1,43.75,75.0,3,16
EPS/EFE,9,3000,2,50.0,50.0,2,16
EPS/EFE,9,3000,3,50.0,75.0,17,16
EPS/EFE,9,3000,4,75.0,75.0,8,16
EPS/EFE,9,3000,5,68.75,68.75,14,16
EPS/EFE,9,4000,1,62.5,81.25,4,16
EPS/EFE,9,4000,2,62.5,68.75,13,16
EPS/EFE,9,4000,3,68.75,68.75,24,16
EPS/EFE,9,4000,4,68.75,81.25,7,16
EPS/EFE,9,4000,5,43.75,81.25,2,16
EPS/EFE,10,800,1,43.75,56.25,3,16
EPS/EFE,10,800,2,56.25,62.5,1,16
EPS/EFE,10,800,3,56.25,56.25,16,16
EPS/EFE,10,800,4,56.25,50.0,1,16
EPS/EFE,10,800,5,62.5,68.75,6,16
EPS/EFE,10,1500,1,43.75,62.5,3,16
EPS/EFE,10,1500,2,50.0,75.0,10,16
EPS/EFE,10,1500,3,50.0,68.75,1,16
EPS/EFE,10,1500,4,81.25,75.0,10,16
EPS/EFE,10,1500,5,56.25,68.75,1,16
EPS/EFE,10,3000,1,50.0,87.5,33,16
EPS/EFE,10,3000,2,18.75,68.75,25,16
EPS/EFE,10,3000,3,43.75,68.75,1,16
EPS/EFE,10,3000,4,50.0,75.0,3,16
EPS/EFE,10,3000,5,56.25,68.75,1,16
EPS/EFE,10,4000,1,62.5,62.5,24,16
EPS/EFE,10,4000,2,25.0,62.5,28,16
EPS/EFE,10,4000,3,56.25,62.5,2,16
EPS/EFE,10,4000,4,56.25,62.5,10,16
EPS/EFE,10,4000,5,68.75,62.5,15,16
EPS/EFE,11,800,1,56.25,62.5,4,16
EPS/EFE,11,800,2,43.75,68.75,3,16
EPS/EFE,11,800,3,68.75,62.5,10,16
EPS/EFE,11,800,4,62.5,62.5,4,16
EPS/EFE,11,800,5,31.25,75.0,2,16
EPS/EFE,11,1500,1,56.25,50.0,1,16
EPS/EFE,11,1500,2,50.0,68.75,8,16
EPS/EFE,11,1500,3,68.75,68.75,1,16
EPS/EFE,11,1500,4,56.25,68.75,7,16
EPS/EFE,11,1500,5,68.75,62.5,3,16
EPS/EFE,11,3000,1,31.25,56.25,1,16
EPS/EFE,11,3000,2,62.5,68.75,1,16
EPS/EFE,11,3000,3,68.75,75.0,10,16
EPS/EFE,11,3000,4,43.75,75.0,7,16
EPS/EFE,11,3000,5,75.0,81.25,12,16
EPS/EFE,11,4000,1,56.25,81.25,4,16
EPS/EFE,11,4000,2,56.25,75.0,1,16
EPS/EFE,11,4000,3,68.75,68.75,4,16
EPS/EFE,11,4000,4,50.0,75.0,12,16
EPS/EFE,11,4000,5,62.5,62.5,4,16
EPS/EFE,12,800,1,31.25,81.25,39,16
EPS/EFE,12,800,2,50.0,56.25,17,16
EPS/EFE,12,800,3,56.25,56.25,1,16
EPS/EFE,12,800,4,31.25,56.25,4,16
EPS/EFE,12,800,5,43.75,50.0,4,16
EPS/EFE,12,1500,1,50.0,75.0,4,16
EPS/EFE,12,1500,2,50.0,68.75,2,16
EPS/EFE,12,1500,3,37.5,62.5,1,16
EPS/EFE,12,1500,4,37.5,56.25,7,16
EPS/EFE,12,1500,5,50.0,68.75,5,16
EPS/EFE,12,3000,1,75.0,56.25,2,16
EPS/EFE,12,3000,2,56.25,56.25,2,16
EPS/EFE,12,3000,3,43.75,68.75,2,16
EPS/EFE,12,3000,4,43.75,75.0,1,16
EPS/EFE,12,3000,5,43.75,62.5,1,16
EPS/EFE,12,4000,1,56.25,75.0,1,16
EPS/EFE,12,4000,2,50.0,56.25,1,16
EPS/EFE,12,4000,3,43.75,56.25,42,16
EPS/EFE,12,4000,4,37.5,81.25,9,16
EPS/EFE,12,4000,5,56.25,56.25,11,16
EPS/EFE,13,800,1,56.25,87.5,28,16
EPS/EFE,13,800,2,62.5,75.0,4,16
EPS/EFE,13,800,3,50.0,62.5,17,16
EPS/EFE,13,800,4,75.0,81.25,8,16
EPS/EFE,13,800,5,50.0,56.25,1,16
EPS/EFE,13,1500,1,81.25,75.0,7,16
EPS/EFE,13,1500,2,68.75,75.0,1,16
EPS/EFE,13,1500,3,62.5,75.0,19,16
EPS/EFE,13,1500,4,68.75,81.25,21,16
EPS/EFE,13,1500,5,68.75,68.75,14,16
EPS/EFE,13,3000,1,81.25,68.75,7,16
EPS/EFE,13,3000,2,68.75,68.75,3,16
EPS/EFE,13,3000,3,75.0,68.75,1,16
EPS/EFE,13,3000,4,56.25,87.5,2,16
EPS/EFE,13,3000,5,68.75,62.5,4,16
EPS/EFE,13,4000,1,43.75,62.5,3,16
EPS/EFE,13,4000,2,68.75,68.75,11,16
EPS/EFE,13,4000,3,43.75,68.75,2,16
EPS/EFE,13,4000,4,62.5,87.5,12,16
EPS/EFE,13,4000,5,56.25,75.0,1,16
EPS/EFE,14,800,1,62.5,62.5,9,16
EPS/EFE,14,800,2,50.0,68.75,8,16
EPS/EFE,14,800,3,62.5,75.0,6,16
EPS/EFE,14,800,4,50.0,43.75,2,16
EPS/EFE,14,800,5,62.5,62.5,13,16
EPS/EFE,14,1500,1,50.0,68.75,10,16
EPS/EFE,14,1500,2,56.25,87.5,3,16
EPS/EFE,14,1500,3,50.0,81.25,9,16
EPS/EFE,14,1500,4,62.5,68.75,4,16
EPS/EFE,14,1500,5,62.5,75.0,2,16
EPS/EFE,14,3000,1,43.75,75.0,5,16
EPS/EFE,14,3000,2,56.25,81.25,24,16
EPS/EFE,14,3000,3,81.25,87.5,9,16
EPS/EFE,14,3000,4,81.25,75.0,9,16
EPS/EFE,14,3000,5,68.75,87.5,14,16
EPS/EFE,14,4000,1,62.5,81.25,2,16
EPS/EFE,14,4000,2,43.75,75.0,8,16
EPS/EFE,14,4000,3,75.0,75.0,4,16
EPS/EFE,14,4000,4,50.0,56.25,1,16
EPS/EFE,14,4000,5,50.0,75.0,14,16
EPS/EFE,15,800,1,56.25,56.25,2,16
EPS/EFE,15,800,2,31.25,75.0,39,16
EPS/EFE,15,800,3,43.75,37.5,2,16
EPS/EFE,15,800,4,37.5,50.0,1,16
EPS/EFE,15,800,5,50.0,50.0,1,16
EPS/EFE,15,1500,1,43.75,62.5,2,16
EPS/EFE,15,1500,2,18.75,68.75,1,16
EPS/EFE,15,1500,3,50.0,62.5,35,16
EPS/EFE,15,1500,4,62.5,43.75,5,16
EPS/EFE,15,1500,5,37.5,68.75,7,16
EPS/EFE,15,3000,1,56.25,68.75,8,16
EPS/EFE,15,3000,2,43.75,56.25,2,16
EPS/EFE,15,3000,3,62.5,75.0,23,16
EPS/EFE,15,3000,4,75.0,62.5,16,16
EPS/EFE,15,3000,5,56.25,75.0,5,16
EPS/EFE,15,4000,1,50.0,68.75,11,16
EPS/EFE,15,4000,2,56.25,75.0,1,16
EPS/EFE,15,4000,3,68.75,62.5,10,16
EPS/EFE,15,4000,4,62.5,56.25,9,16
EPS/EFE,15,4000,5,62.5,68.75,9,16
EPS/EFE,16,800,1,43.75,81.25,5,16
EPS/EFE,16,800,2,43.75,43.75,5,16
EPS/EFE,16,800,3,31.25,68.75,1,16
EPS/EFE,16,800,4,25.0,68.75,8,16
EPS/EFE,16,800,5,31.25,68.75,3,16
EPS/EFE,16,1500,1,25.0,50.0,2,16
EPS/EFE,16,1500,2,43.75,50.0,15,16
EPS/EFE,16,1500,3,56.25,62.5,1,16
EPS/EFE,16,1500,4,62.5,56.25,5,16
EPS/EFE,16,1500,5,43.75,62.5,2,16
EPS/EFE,16,3000,1,50.0,62.5,1,16
EPS/EFE,16,3000,2,62.5,56.25,10,16
EPS/EFE,16,3000,3,68.75,43.75,1,16
EPS/EFE,16,3000,4,37.5,56.25,3,16
EPS/EFE,16,3000,5,43.75,62.5,5,16
EPS/EFE,16,4000,1,43.75,62.5,1,16
EPS/EFE,16,4000,2,37.5,75.0,3,16
EPS/EFE,16,4000,3,68.75,43.75,2,16
EPS/EFE,16,4000,4,62.5,56.25,3,16
EPS/EFE,16,4000,5,37.5,56.25,1,16
EPS/EFE,17,800,1,68.75,75.0,12,16
EPS/EFE,17,800,2,56.25,62.5,7,16
EPS/EFE,17,800,3,62.5,62.5,1,16
EPS/EFE,17,800,4,37.5,68.75,6,16
EPS/EFE,17,800,5,37.5,62.5,9,16
EPS/EFE,17,1500,1,50.0,68.75,6,16
EPS/EFE,17,1500,2,37.5,68.75,7,16
EPS/EFE,17,1500,3,43.75,75.0,5,16
EPS/EFE,17,1500,4,56.25,68.75,21,16
EPS/EFE,17,1500,5,43.75,87.5,5,16
EPS/EFE,17,3000,1,50.0,68.75,13,16
EPS/EFE,17,3000,2,43.75,81.25,1,16
EPS/EFE,17,3000,3,50.0,68.75,5,16
EPS/EFE,17,3000,4,68.75,68.75,7,16
EPS/EFE,17,3000,5,37.5,75.0,6,16
EPS/EFE,17,4000,1,56.25,68.75,3,16
EPS/EFE,17,4000,2,43.75,75.0,5,16
EPS/EFE,17,4000,3,56.25,68.75,1,16
EPS/EFE,17,4000,4,68.75,50.0,7,16
EPS/EFE,17,4000,5,43.75,81.25,1,16
EPS/EFE,18,800,1,50.0,68.75,4,16
EPS/EFE,18,800,2,62.5,62.5,6,16
EPS/EFE,18,800,3,62.5,62.5,1,16
EPS/EFE,18,800,4,37.5,62.5,1,16
EPS/EFE,18,800,5,68.75,81.25,13,16
EPS/EFE,18,1500,1,43.75,62.5,16,16
EPS/EFE,18,1500,2,62.5,56.25,2,16
EPS/EFE,18,1500,3,56.25,56.25,5,16
EPS/EFE,18,1500,4,68.75,50.0,1,16
EPS/EFE,18,1500,5,56.25,75.0,10,16
EPS/EFE,18,3000,1,50.0,75.0,13,16
EPS/EFE,18,3000,2,68.75,62.5,12,16
EPS/EFE,18,3000,3,56.25,62.5,4,16
EPS/EFE,18,3000,4,62.5,62.5,11,16
EPS/EFE,18,3000,5,75.0,68.75,8,16
EPS/EFE,18,4000,1,37.5,68.75,2,16
EPS/EFE,18,4000,2,81.25,68.75,25,16
EPS/EFE,18,4000,3,68.75,56.25,4,16
EPS/EFE,18,4000,4,68.75,75.0,7,16
EPS/EFE,18,4000,5,75.0,75.0,3,16
