pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
EPS/SFE,cwt,1,4000,1,61.111111111111114,50.0,18
EPS/SFE,cwt,1,4000,2,55.55555555555556,55.55555555555556,18
EPS/SFE,cwt,1,4000,3,50.0,77.77777777777777,18
EPS/SFE,cwt,1,4000,4,50.0,55.55555555555556,18
EPS/SFE,cwt,1,4000,5,66.66666666666667,61.111111111111114,18
EPS/SFE,cwt,2,4000,1,68.75,62.5,16
EPS/SFE,cwt,2,4000,2,56.25,75.0,16
EPS/SFE,cwt,2,4000,3,75.0,68.75,16
EPS/SFE,cwt,2,4000,4,75.0,56.25,16
EPS/SFE,cwt,2,4000,5,37.5,87.5,16
EPS/SFE,cwt,3,4000,1,62.5,75.0,16
EPS/SFE,cwt,3,4000,2,68.75,75.0,16
EPS/SFE,cwt,3,4000,3,50.0,87.5,16
EPS/SFE,cwt,3,4000,4,68.75,87.5,16
EPS/SFE,cwt,3,4000,5,56.25,68.75,16
EPS/SFE,cwt,4,4000,1,87.5,93.75,16
EPS/SFE,cwt,4,4000,2,81.25,93.75,16
EPS/SFE,cwt,4,4000,3,75.0,87.5,16
EPS/SFE,cwt,4,4000,4,81.25,93.75,16
EPS/SFE,cwt,4,4000,5,68.75,93.75,16
EPS/SFE,cwt,5,4000,1,52.94117647058823,68.75,17
EPS/SFE,cwt,5,4000,2,50.0,88.23529411764706,16
EPS/SFE,cwt,5,4000,3,56.25,76.47058823529412,16
EPS/SFE,cwt,5,4000,4,56.25,70.58823529411765,16
EPS/SFE,cwt,5,4000,5,56.25,70.58823529411765,16
EPS/SFE,cwt,6,4000,1,43.75,56.25,16
EPS/SFE,cwt,6,4000,2,68.75,62.5,16
EPS/SFE,cwt,6,4000,3,68.75,62.5,16
EPS/SFE,cwt,6,4000,4,56.25,75.0,16
EPS/SFE,cwt,6,4000,5,81.25,62.5,16
EPS/SFE,cwt,7,4000,1,81.25,75.0,16
EPS/SFE,cwt,7,4000,2,56.25,68.75,16
EPS/SFE,cwt,7,4000,3,62.5,68.75,16
EPS/SFE,cwt,7,4000,4,68.75,56.25,16
EPS/SFE,cwt,7,4000,5,62.5,87.5,16
EPS/SFE,cwt,8,4000,1,68.75,56.25,16
EPS/SFE,cwt,8,4000,2,50.0,56.25,16
EPS/SFE,cwt,8,4000,3,56.25,75.0,16
EPS/SFE,cwt,8,4000,4,50.0,56.25,16
EPS/SFE,cwt,8,4000,5,43.75,75.0,16
EPS/SFE,cwt,9,4000,1,62.5,56.25,16
EPS/SFE,cwt,9,4000,2,56.25,81.25,16
EPS/SFE,cwt,9,4000,3,62.5,50.0,16
EPS/SFE,cwt,9,4000,4,56.25,81.25,16
EPS/SFE,cwt,9,4000,5,87.5,56.25,16
EPS/SFE,cwt,10,4000,1,87.5,75.0,16
EPS/SFE,cwt,10,4000,2,50.0,100.0,16
EPS/SFE,cwt,10,4000,3,43.75,62.5,16
EPS/SFE,cwt,10,4000,4,56.25,75.0,16
EPS/SFE,cwt,10,4000,5,43.75,50.0,16
EPS/SFE,cwt,11,4000,1,81.25,81.25,16
EPS/SFE,cwt,11,4000,2,68.75,81.25,16
EPS/SFE,cwt,11,4000,3,87.5,75.0,16
EPS/SFE,cwt,11,4000,4,56.25,87.5,16
EPS/SFE,cwt,11,4000,5,87.5,75.0,16
EPS/SFE,cwt,12,4000,1,62.5,62.5,16
EPS/SFE,cwt,12,4000,2,50.0,75.0,16
EPS/SFE,cwt,12,4000,3,56.25,62.5,16
EPS/SFE,cwt,12,4000,4,75.0,62.5,16
EPS/SFE,cwt,12,4000,5,62.5,68.75,16
EPS/SFE,cwt,13,4000,1,62.5,50.0,16
EPS/SFE,cwt,13,4000,2,75.0,62.5,16
EPS/SFE,cwt,13,4000,3,81.25,56.25,16
EPS/SFE,cwt,13,4000,4,56.25,68.75,16
EPS/SFE,cwt,13,4000,5,56.25,50.0,16
EPS/SFE,cwt,14,4000,1,62.5,68.75,16
EPS/SFE,cwt,14,4000,2,68.75,68.75,16
EPS/SFE,cwt,14,4000,3,56.25,62.5,16
EPS/SFE,cwt,14,4000,4,50.0,75.0,16
EPS/SFE,cwt,14,4000,5,75.0,68.75,16
EPS/SFE,cwt,15,4000,1,62.5,50.0,16
EPS/SFE,cwt,15,4000,2,50.0,50.0,16
EPS/SFE,cwt,15,4000,3,50.0,62.5,16
EPS/SFE,cwt,15,4000,4,56.25,50.0,16
EPS/SFE,cwt,15,4000,5,62.5,56.25,16
EPS/SFE,cwt,16,4000,1,50.0,62.5,16
EPS/SFE,cwt,16,4000,2,56.25,62.5,16
EPS/SFE,cwt,16,4000,3,43.75,81.25,16
EPS/SFE,cwt,16,4000,4,43.75,75.0,16
EPS/SFE,cwt,16,4000,5,25.0,68.75,16
EPS/SFE,cwt,17,4000,1,62.5,68.75,16
EPS/SFE,cwt,17,4000,2,62.5,56.25,16
EPS/SFE,cwt,17,4000,3,50.0,87.5,16
EPS/SFE,cwt,17,4000,4,56.25,62.5,16
EPS/SFE,cwt,17,4000,5,75.0,87.5,16
EPS/SFE,cwt,18,4000,1,100.0,93.75,16
EPS/SFE,cwt,18,4000,2,93.75,93.75,16
EPS/SFE,cwt,18,4000,3,100.0,93.75,16
EPS/SFE,cwt,18,4000,4,87.5,100.0,16
EPS/SFE,cwt,18,4000,5,75.0,93.75,16
